"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station","wheelchair_boarding"
000000971352,"","Uetersen, Esinger Steinweg",,"53.686046516895","9.686645164842",0,000000097135,
000000971361,"","Uetersen, Fourniermühlenweg",,"53.686686425309","9.681584879575",0,000000097136,
000000971362,"","Uetersen, Fourniermühlenweg",,"53.686659645232","9.681554173842",0,000000097136,
000000971371,"","Uetersen, Alsenstraße",,"53.688627951996","9.681449756809",0,000000097137,
000000971372,"","Uetersen, Alsenstraße",,"53.688547439314","9.681387907129",0,000000097137,
000000971381,"","Uetersen, Ossenpadd",,"53.689378049586","9.683838452168",0,000000097138,
000000971382,"","Uetersen, Ossenpadd",,"53.689404742557","9.683884297345",0,000000097138,
000000971391,"","Uetersen, Schröders Tannen",,"53.689763703318","9.691776779556",0,000000097139,
000000971392,"","Uetersen, Schröders Tannen",,"53.689737728925","9.690050674269",0,000000097139,
000000971411,"","Tornesch, Uetersener Straße",,"53.692376849959","9.704354328522",0,000000097141,
000000971412,"","Tornesch, Uetersener Straße",,"53.692430932788","9.704324955084",0,000000097141,
000000971421,"","Tornesch, Am Steinberg",,"53.694737591673","9.706271052137",0,000000097142,
000000971422,"","Tornesch, Am Steinberg",,"53.694871727817","9.706379275269",0,000000097142,
000000971431,"","Bf. Tornesch",,"53.696572475806","9.715022440491",0,000000097143,
000000971441,"","Tornesch, Klaus-Groth-Schule",,"53.690848974984","9.708991291196",0,000000097144,
000000971451,"","Tornesch, Fritz-Reuter-Schule",,"53.702321669131","9.718224106741",0,000000097145,
000000971462,"","Tornesch, Baumschulenweg",,"53.701822771752","9.724968892990",0,000000097146,
000000971491,"","Tornesch, Lise-Meitner-Allee (Nord)",,"53.717898768332","9.759449069343",0,000000097149,
000000971492,"","Tornesch, Lise-Meitner-Allee (Nord)",,"53.717817528348","9.759508195314",0,000000097149,
000000971511,"","Uetersen, Langes Tannen",,"53.691488868993","9.676046265241",0,000000097151,
000000971512,"","Uetersen, Langes Tannen",,"53.691408011515","9.676044968607",0,000000097151,
000000971521,"","Uetersen, Am Seeth",,"53.689712034292","9.674065034266",0,000000097152,
000000971522,"","Uetersen, Am Seeth",,"53.689631773516","9.673957788678",0,000000097152,
000000971531,"","Uetersen, Schanzenstraße",,"53.688651794660","9.669264751026",0,000000097153,
000000971532,"","Uetersen, Schanzenstraße",,"53.688707561602","9.668932619042",0,000000097153,
000000971541,"","Uetersen, Klaus-Groth-Straße",,"53.689846141180","9.664545656493",0,000000097154,
000000971542,"","Uetersen, Klaus-Groth-Straße",,"53.689790806833","9.664802122303",0,000000097154,
000000971551,"","Uetersen, Dessaus Kamp",,"53.690627658065","9.661333617877",0,000000097155,
000000971552,"","Uetersen, Dessaus Kamp",,"53.690903535820","9.660187463189",0,000000097155,
000000971561,"","Uetersen, Heidweg",,"53.692880560441","9.655222676232",0,000000097156,
000000971562,"","Uetersen, Heidweg",,"53.692653716973","9.655627891177",0,000000097156,
000000971581,"","Uetersen, Wassermühlenstraße",,"53.683269653005","9.667680946030",0,000000097158,
000000971591,"","Uetersen, Hallenbad",,"53.685462724287","9.667549175547",0,000000097159,
000000971601,"","Uetersen, Deichstraße 24",,"53.679350528932","9.645054437117",0,000000097160,
000000971611,"","Uetersen, Achtern Diek",,"53.681801557534","9.648724243638",0,000000097161,
000000971621,"","Uetersen, Am Gehölz",,"53.696458045931","9.677549117138",0,000000097162,
000000971622,"","Uetersen, Am Gehölz",,"53.696681792613","9.677704113959",0,000000097162,
000000971631,"","Heidgraben, Schulstraße",,"53.704848731323","9.680939762385",0,000000097163,
000000971632,"","Heidgraben, Schulstraße",,"53.704686672304","9.680997715093",0,000000097163,
000000971641,"","Heidgraben, Dorfstraße",,"53.709848942639","9.678551984599",0,000000097164,
000000971642,"","Heidgraben, Dorfstraße",,"53.709904134925","9.678325702103",0,000000097164,
000000971651,"","Heidgraben, Lindenweg",,"53.711012807376","9.682447892558",0,000000097165,
000000971652,"","Heidgraben, Lindenweg",,"53.711102648604","9.682449347937",0,000000097165,
000000971661,"","Heidgraben, Im Winkel",,"53.710989204313","9.685007041825",0,000000097166,
000000971662,"","Heidgraben, Im Winkel",,"53.710824976128","9.685443579372",0,000000097166,
000000971671,"","Heidgraben, Liether Damm",,"53.709713408416","9.692800965432",0,000000097167,
000000971672,"","Heidgraben, Liether Damm",,"53.709713233116","9.692831251965",0,000000097167,
000000971681,"","Heidgraben, Kreuzweg",,"53.705909226180","9.691860102209",0,000000097168,
000000971682,"","Heidgraben, Kreuzweg",,"53.705828369164","9.691858774575",0,000000097168,
000000971691,"","Tornesch, Pracherdamm",,"53.704023698565","9.705487833108",0,000000097169,
000000971692,"","Tornesch, Pracherdamm",,"53.704077781589","9.705458453151",0,000000097169,
000000971701,"","Tornesch, Norderstraße",,"53.700797148039","9.708689247721",0,000000097170,
000000971702,"","Tornesch, Norderstraße",,"53.700715842992","9.708763588004",0,000000097170,
000000971711,"","Neuendeich, Schlickburg (Nord)",,"53.698043437461","9.586625840905",0,000000097171,
000000971721,"","Neuendeich, Schlickburg (Süd)",,"53.693963386639","9.583132509135",0,000000097172,
000000971731,"","Neuendeich, Im Esch",,"53.683988964640","9.574079814939",0,000000097173,
000000971741,"","Neuendeich, Binnendiek (Mitte)",,"53.676377068936","9.581860305929",0,000000097174,
000000971751,"","Neuendeich, Binnendiek (Süd)",,"53.674571608291","9.589098761419",0,000000097175,
000000971761,"","Neuendeich, Kuhlworth",,"53.675208015480","9.596658637782",0,000000097176,
